bank_id,reporting_year,electricity_kwh,scope2_location_tco2e,scope2_market_tco2e,invoice_id,facility_id,invoice_year,invoice_month,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope1_gas_tco2e
BANK01,,14909,5.4999,2.2,UI0000173,FAC0005,2024,2024-05,4683.35,60,6790,832.49,930,4404.73,8945.4,GO,0.3689,1.3716
BANK01,,16056,5.9231,2.3692,UI0000174,FAC0005,2024,2024-06,3824.73,60,8495,884.18,583,2901.44,9633.6,I-REC,0.3689,1.716
BANK01,,15934,5.8781,1.7634,UI0000175,FAC0005,2024,2024-07,5003.1,70,8519,1137.38,632,2807.07,11153.8,I-REC,0.3689,1.7208
BANK01,,16858,6.2189,2.4876,UI0000176,FAC0005,2024,2024-08,4923.03,60,8339,801.48,881,2647.82,10114.8,GO,0.3689,1.6845
BANK01,,13975,5.1554,2.5777,UI0000177,FAC0005,2024,2024-09,2804.68,50,6892,810.67,798,3763.01,6987.5,I-REC,0.3689,1.3922
BANK01,,14708,5.4258,2.7129,UI0000178,FAC0005,2024,2024-10,3543.03,50,6179,843.35,728,3349.21,7354.0,GO,0.3689,1.2482
BANK01,,13897,5.1266,1.538,UI0000179,FAC0005,2024,2024-11,2588.06,70,6756,630.22,828,3158.55,9727.9,GO,0.3689,1.3647
BANK01,,19173,7.0729,2.1219,UI0000180,FAC0005,2024,2024-12,5944.91,70,9133,1223.71,781,3293.88,13421.1,I-REC,0.3689,1.8449
BANK01,,16303,6.381,3.1905,UI0000181,FAC0006,2022,2022-01,3538.7,50,7658,1013.96,936,4403.25,8151.5,I-REC,0.3914,1.5469
BANK01,,18322,7.1712,3.5856,UI0000182,FAC0006,2022,2022-02,3978.64,50,8220,880.79,928,2859.25,9161.0,GO,0.3914,1.6604
BANK01,,14091,5.5152,2.7576,UI0000183,FAC0006,2022,2022-03,2630.61,50,5904,444.73,801,3689.86,7045.5,GO,0.3914,1.1926
BANK01,,13014,5.0937,4.0749,UI0000184,FAC0006,2022,2022-04,3256.69,20,6441,880.37,1180,5415.33,2602.8,GO,0.3914,1.3011
BANK01,,13285,5.1997,4.1598,UI0000185,FAC0006,2022,2022-05,3314.99,20,5733,634.14,942,3832.23,2657.0,GO,0.3914,1.1581
BANK01,,15960,6.2467,3.1234,UI0000186,FAC0006,2022,2022-06,4125.75,50,7697,715.83,1120,4580.94,7980.0,I-REC,0.3914,1.5548
BANK01,,14848,5.8115,4.0681,UI0000187,FAC0006,2022,2022-07,4640.31,30,7560,540.15,579,1887.4,4454.4,I-REC,0.3914,1.5271
BANK01,,16582,6.4902,3.8941,UI0000188,FAC0006,2022,2022-08,3949.51,40,6937,925.51,982,3346.84,6632.8,I-REC,0.3914,1.4013
BANK01,,12054,4.7179,2.8308,UI0000189,FAC0006,2022,2022-09,3853.71,40,5484,649.36,1174,5022.43,4821.6,I-REC,0.3914,1.1078
BANK01,,11827,4.6291,3.7033,UI0000190,FAC0006,2022,2022-10,3707.79,20,5553,414.36,608,2760.73,2365.4,GO,0.3914,1.1217
BANK01,,13591,5.3195,2.6598,UI0000191,FAC0006,2022,2022-11,3088.61,50,5690,597.63,648,3026.41,6795.5,I-REC,0.3914,1.1494
BANK01,,17349,6.7904,4.0742,UI0000192,FAC0006,2022,2022-12,5030.68,40,7970,756.66,859,2735.11,6939.6,I-REC,0.3914,1.6099
BANK01,,15793,6.0013,3.0007,UI0000193,FAC0006,2023,2023-01,4446.43,50,8271,1106.37,904,3833.58,7896.5,GO,0.38,1.6707
BANK01,,18471,7.019,4.2114,UI0000194,FAC0006,2023,2023-02,3701.84,40,8209,666.77,1216,5630.61,7388.4,I-REC,0.38,1.6582
BANK01,,12752,4.8458,2.4229,UI0000195,FAC0006,2023,2023-03,2348.54,50,5820,755.12,1169,5360.25,6376.0,GO,0.38,1.1756
BANK01,,12493,4.7473,1.8989,UI0000196,FAC0006,2023,2023-04,2620.16,60,6204,516.86,1065,4552.85,7495.8,GO,0.38,1.2532
BANK01,,13357,5.0757,3.0454,UI0000197,FAC0006,2023,2023-05,3964.78,40,6135,830.47,570,2600.07,5342.8,GO,0.38,1.2393
BANK01,,15656,5.9493,2.9746,UI0000198,FAC0006,2023,2023-06,3254.5,50,7084,516.69,748,2921.55,7828.0,GO,0.38,1.431
BANK01,,13942,5.298,2.649,UI0000199,FAC0006,2023,2023-07,3775.78,50,6937,687.37,1213,5670.82,6971.0,I-REC,0.38,1.4013
BANK01,,16932,6.4342,4.5039,UI0000200,FAC0006,2023,2023-08,4457.36,30,7661,837.34,583,1884.83,5079.6,I-REC,0.38,1.5475
BANK01,,11742,4.462,2.231,UI0000201,FAC0006,2023,2023-09,2310.42,50,5838,740.01,1219,5573.62,5871.0,I-REC,0.38,1.1793
BANK01,,13014,4.9453,1.9781,UI0000202,FAC0006,2023,2023-10,2877.18,60,5548,721.83,898,2792.62,7808.4,I-REC,0.38,1.1207
BANK01,,12158,4.62,2.31,UI0000203,FAC0006,2023,2023-11,3576.85,50,6388,894.0,619,2204.47,6079.0,I-REC,0.38,1.2904
BANK01,,18067,6.8655,3.4327,UI0000204,FAC0006,2023,2023-12,3442.05,50,8544,782.52,1204,4333.97,9033.5,I-REC,0.38,1.7259
BANK01,,14968,5.5217,3.313,UI0000205,FAC0006,2024,2024-01,4516.3,40,8373,1132.02,752,3162.77,5987.2,I-REC,0.3689,1.6913
BANK01,,17711,6.5336,2.6134,UI0000206,FAC0006,2024,2024-02,5092.26,60,7428,685.47,590,1916.0,10626.6,I-REC,0.3689,1.5005
BANK01,,12601,4.6485,2.7891,UI0000207,FAC0006,2024,2024-03,2755.99,40,5822,750.47,579,2374.14,5040.4,GO,0.3689,1.176
BANK01,,12513,4.616,1.8464,UI0000208,FAC0006,2024,2024-04,3840.05,60,6140,712.57,1090,3488.95,7507.8,I-REC,0.3689,1.2403
BANK01,,12172,4.4903,1.3471,UI0000209,FAC0006,2024,2024-05,2349.38,70,6222,580.69,741,3321.3,8520.4,GO,0.3689,1.2568
BANK01,,14067,5.1893,3.1136,UI0000210,FAC0006,2024,2024-06,2742.45,40,6433,665.1,1183,4659.18,5626.8,GO,0.3689,1.2995
BANK01,,14748,5.4405,2.7203,UI0000211,FAC0006,2024,2024-07,2823.97,50,7060,577.41,708,3042.26,7374.0,GO,0.3689,1.4261
BANK01,,15378,5.6729,3.4038,UI0000212,FAC0006,2024,2024-08,3780.59,40,7514,909.29,964,3136.2,6151.2,I-REC,0.3689,1.5178
BANK01,,13001,4.7961,2.398,UI0000213,FAC0006,2024,2024-09,4141.48,50,6097,429.05,1000,4045.95,6500.5,I-REC,0.3689,1.2316
BANK01,,11848,4.3707,2.1854,UI0000214,FAC0006,2024,2024-10,2949.81,50,6066,525.64,1065,4110.31,5924.0,I-REC,0.3689,1.2253
BANK01,,12692,4.6821,1.8728,UI0000215,FAC0006,2024,2024-11,2896.28,60,5600,550.57,1099,4595.51,7615.2,GO,0.3689,1.1312
BANK01,,17907,6.6059,3.9635,UI0000216,FAC0006,2024,2024-12,4995.46,40,7313,642.45,697,2934.73,7162.8,GO,0.3689,1.4772
BANK01,,9852,2.9428,1.7657,UI0000217,FAC0007,2022,2022-01,2726.86,40,4661,514.4,1502,6952.6,3940.8,GO,0.2987,0.9415
BANK01,,11119,3.3212,2.657,UI0000218,FAC0007,2022,2022-02,2360.78,20,5523,483.26,1119,3461.21,2223.8,I-REC,0.2987,1.1156
BANK01,,7505,2.2417,1.345,UI0000219,FAC0007,2022,2022-03,2358.94,40,3708,408.7,1921,8267.42,3002.0,GO,0.2987,0.749
BANK01,,8564,2.5581,2.0465,UI0000220,FAC0007,2022,2022-04,1950.79,20,4038,409.03,855,2816.35,1712.8,I-REC,0.2987,0.8157
BANK01,,8450,2.524,1.262,UI0000221,FAC0007,2022,2022-05,1969.03,50,3503,372.44,1253,4448.31,4225.0,I-REC,0.2987,0.7076
BANK01,,10359,3.0942,1.5471,UI0000222,FAC0007,2022,2022-06,2376.82,50,4961,649.38,1003,4730.38,5179.5,GO,0.2987,1.0021
BANK01,,10357,3.0936,1.5468,UI0000223,FAC0007,2022,2022-07,1935.21,50,4621,324.46,1903,7473.4,5178.5,I-REC,0.2987,0.9334
BANK01,,9152,2.7337,1.3669,UI0000224,FAC0007,2022,2022-08,2319.11,50,4990,420.5,907,2921.3,4576.0,I-REC,0.2987,1.008
BANK01,,7858,2.3472,1.8777,UI0000225,FAC0007,2022,2022-09,1935.05,20,3624,447.14,1038,3249.55,1571.6,I-REC,0.2987,0.732
BANK01,,8133,2.4293,1.7005,UI0000226,FAC0007,2022,2022-10,2247.8,30,3639,324.94,1091,4313.45,2439.9,I-REC,0.2987,0.7351
BANK01,,8028,2.398,1.6786,UI0000227,FAC0007,2022,2022-11,1464.31,30,3531,305.11,1087,4317.35,2408.4,I-REC,0.2987,0.7133
BANK01,,10328,3.085,2.1595,UI0000228,FAC0007,2022,2022-12,2017.84,30,5504,663.16,1411,5706.16,3098.4,I-REC,0.2987,1.1118
BANK01,,11132,3.2283,1.6141,UI0000229,FAC0007,2023,2023-01,3167.01,50,4724,337.39,1577,6519.81,5566.0,I-REC,0.29,0.9542
BANK01,,11550,3.3495,2.0097,UI0000230,FAC0007,2023,2023-02,3304.26,40,4694,548.22,1157,4757.49,4620.0,GO,0.29,0.9482
BANK01,,8226,2.3855,1.4313,UI0000231,FAC0007,2023,2023-03,2203.36,40,3934,544.55,1434,4311.67,3290.4,I-REC,0.29,0.7947
BANK01,,8781,2.5465,1.0186,UI0000232,FAC0007,2023,2023-04,2278.78,60,3584,251.25,1612,5459.58,5268.6,I-REC,0.29,0.724
BANK01,,7414,2.1501,1.075,UI0000233,FAC0007,2023,2023-05,2056.97,50,3569,317.77,1696,5764.59,3707.0,I-REC,0.29,0.7209
BANK01,,9638,2.795,1.3975,UI0000234,FAC0007,2023,2023-06,1864.5,50,4848,499.49,1514,5136.3,4819.0,I-REC,0.29,0.9793
BANK01,,9329,2.7054,1.0822,UI0000235,FAC0007,2023,2023-07,2670.42,60,4125,442.51,1216,4847.34,5597.4,GO,0.29,0.8333
BANK01,,9695,2.8115,1.9681,UI0000236,FAC0007,2023,2023-08,2512.19,30,4594,365.64,1612,6160.21,2908.5,GO,0.29,0.928
BANK01,,7310,2.1199,1.4839,UI0000237,FAC0007,2023,2023-09,1420.82,30,3688,513.68,1439,5895.78,2193.0,I-REC,0.29,0.745
BANK01,,8395,2.4345,1.2173,UI0000238,FAC0007,2023,2023-10,1624.94,50,3505,308.27,1080,5223.32,4197.5,GO,0.29,0.708
BANK01,,7897,2.2901,0.9161,UI0000239,FAC0007,2023,2023-11,2408.86,60,4077,312.07,1560,7561.53,4738.2,GO,0.29,0.8236
BANK01,,10964,3.1796,1.9077,UI0000240,FAC0007,2023,2023-12,2041.32,40,4547,537.59,1120,4572.01,4385.6,I-REC,0.29,0.9185
BANK01,,10841,3.0528,0.9158,UI0000241,FAC0007,2024,2024-01,3191.47,70,5041,429.22,847,3238.6,7588.7,I-REC,0.2816,1.0183
BANK01,,10154,2.8594,1.1437,UI0000242,FAC0007,2024,2024-02,1827.85,60,4452,528.66,1493,7269.88,6092.4,GO,0.2816,0.8993
BANK01,,8282,2.3322,1.3993,UI0000243,FAC0007,2024,2024-03,2627.87,40,3679,404.76,1024,4438.63,3312.8,I-REC,0.2816,0.7432
BANK01,,7398,2.0833,1.25,UI0000244,FAC0007,2024,2024-04,2090.24,40,3873,324.21,1102,3766.79,2959.2,GO,0.2816,0.7823
BANK01,,7303,2.0565,1.0283,UI0000245,FAC0007,2024,2024-05,1947.06,50,3610,260.66,1581,7037.8,3651.5,I-REC,0.2816,0.7292
BANK01,,10066,2.8346,1.1338,UI0000246,FAC0007,2024,2024-06,2988.24,60,4328,433.78,1687,7382.03,6039.6,I-REC,0.2816,0.8743
BANK01,,10277,2.894,1.447,UI0000247,FAC0007,2024,2024-07,2388.73,50,4143,444.59,1263,5517.89,5138.5,GO,0.2816,0.8369
BANK01,,10391,2.9261,1.4631,UI0000248,FAC0007,2024,2024-08,1976.89,50,4098,405.92,1696,6562.23,5195.5,GO,0.2816,0.8278
BANK01,,8197,2.3083,0.9233,UI0000249,FAC0007,2024,2024-09,2492.66,60,3395,275.06,1639,8185.88,4918.2,GO,0.2816,0.6858
BANK01,,7934,2.2342,0.6703,UI0000250,FAC0007,2024,2024-10,1619.32,70,3687,474.03,1908,7422.41,5553.8,GO,0.2816,0.7448
BANK01,,7592,2.1379,1.2827,UI0000251,FAC0007,2024,2024-11,1575.17,40,3715,336.9,1877,8531.18,3036.8,I-REC,0.2816,0.7504
BANK01,,10436,2.9388,1.4694,UI0000252,FAC0007,2024,2024-12,3194.63,50,4454,383.41,1491,6561.2,5218.0,I-REC,0.2816,0.8997
BANK01,,53235,20.8362,14.5853,UI0000253,FAC0008,2022,2022-01,9976.05,30,20799,1717.7,484,2299.77,15970.5,I-REC,0.3914,4.2014
BANK01,,51764,20.2604,16.2083,UI0000254,FAC0008,2022,2022-02,11067.62,20,21373,2322.38,315,1158.64,10352.8,I-REC,0.3914,4.3173
BANK01,,36908,14.4458,10.1121,UI0000255,FAC0008,2022,2022-03,10922.38,30,16095,1176.24,426,1695.91,11072.4,GO,0.3914,3.2512
BANK01,,39108,15.3069,12.2455,UI0000256,FAC0008,2022,2022-04,9875.31,20,15689,1784.45,607,1907.72,7821.6,GO,0.3914,3.1692
BANK01,,38251,14.9714,8.9829,UI0000257,FAC0008,2022,2022-05,9353.36,40,17065,2008.44,586,2921.51,15300.4,I-REC,0.3914,3.4471
BANK01,,43320,16.9554,13.5644,UI0000258,FAC0008,2022,2022-06,12499.67,20,18735,2217.51,300,1417.73,8664.0,GO,0.3914,3.7845
BANK01,,46771,18.3062,14.6449,UI0000259,FAC0008,2022,2022-07,8959.85,20,18944,1578.59,360,1766.22,9354.2,GO,0.3914,3.8267
BANK01,,41176,16.1163,9.6698,UI0000260,FAC0008,2022,2022-08,7741.69,40,21837,2492.89,508,2508.14,16470.4,GO,0.3914,4.4111
BANK01,,33159,12.9784,6.4892,UI0000261,FAC0008,2022,2022-09,9089.05,50,15723,1975.25,435,1743.5,16579.5,GO,0.3914,3.176
BANK01,,35093,13.7354,9.6148,UI0000262,FAC0008,2022,2022-10,9266.26,30,16205,1788.17,358,1415.37,10527.9,GO,0.3914,3.2734
BANK01,,36568,14.3127,10.0189,UI0000263,FAC0008,2022,2022-11,10802.55,30,18295,1650.73,326,1383.32,10970.4,GO,0.3914,3.6956
BANK01,,44374,17.368,8.684,UI0000264,FAC0008,2022,2022-12,10890.44,50,22000,1607.99,311,963.39,22187.0,GO,0.3914,4.444
BANK01,,49418,18.7788,9.3894,UI0000265,FAC0008,2023,2023-01,9508.83,50,23797,2871.65,444,1576.27,24709.0,GO,0.38,4.807
BANK01,,44516,16.9161,6.7664,UI0000266,FAC0008,2023,2023-02,8943.19,60,21552,1915.08,344,1188.76,26709.6,GO,0.38,4.3535
BANK01,,34619,13.1552,7.8931,UI0000267,FAC0008,2023,2023-03,10036.73,40,17104,1646.65,440,1356.85,13847.6,I-REC,0.38,3.455
BANK01,,37439,14.2268,8.5361,UI0000268,FAC0008,2023,2023-04,7999.01,40,16984,1904.71,316,1336.18,14975.6,GO,0.38,3.4308
BANK01,,35613,13.5329,8.1198,UI0000269,FAC0008,2023,2023-05,7037.39,40,16089,1194.61,689,3172.15,14245.2,GO,0.38,3.25
BANK01,,47635,18.1013,12.6709,UI0000270,FAC0008,2023,2023-06,14510.99,30,21731,2913.4,395,1768.42,14290.5,GO,0.38,4.3897
BANK01,,41786,15.8787,9.5272,UI0000271,FAC0008,2023,2023-07,10724.25,40,21196,2186.47,675,3213.61,16714.4,I-REC,0.38,4.2816
BANK01,,41675,15.8365,9.5019,UI0000272,FAC0008,2023,2023-08,10583.99,40,19011,1416.16,578,2043.58,16670.0,GO,0.38,3.8402
BANK01,,33422,12.7004,6.3502,UI0000273,FAC0008,2023,2023-09,9412.92,50,15129,1611.55,570,2445.51,16711.0,I-REC,0.38,3.0561
BANK01,,37099,14.0976,9.8683,UI0000274,FAC0008,2023,2023-10,7938.45,30,15931,1583.32,413,1831.23,11129.7,I-REC,0.38,3.2181
BANK01,,34954,13.2825,7.9695,UI0000275,FAC0008,2023,2023-11,6801.1,40,17316,2376.69,504,1765.86,13981.6,GO,0.38,3.4978
BANK01,,47503,18.0511,7.2205,UI0000276,FAC0008,2023,2023-12,9592.47,60,20063,2733.18,449,1682.55,28501.8,GO,0.38,4.0527
BANK01,,44945,16.5802,8.2901,UI0000277,FAC0008,2024,2024-01,12627.63,50,23268,2229.85,369,1508.08,22472.5,I-REC,0.3689,4.7001
BANK01,,43972,16.2213,9.7328,UI0000278,FAC0008,2024,2024-02,12031.31,40,20315,2090.17,636,2299.43,17588.8,I-REC,0.3689,4.1036
BANK01,,37237,13.7367,8.242,UI0000279,FAC0008,2024,2024-03,10727.43,40,17417,2110.15,498,1860.9,14894.8,I-REC,0.3689,3.5182
BANK01,,35577,13.1244,5.2497,UI0000280,FAC0008,2024,2024-04,8055.24,60,16241,2242.45,366,1438.88,21346.2,I-REC,0.3689,3.2807
BANK01,,37516,13.8397,8.3038,UI0000281,FAC0008,2024,2024-05,8274.43,40,14814,1699.69,567,2827.2,15006.4,GO,0.3689,2.9924
BANK01,,41206,15.2009,6.0804,UI0000282,FAC0008,2024,2024-06,8538.13,60,18674,1995.03,381,1590.39,24723.6,I-REC,0.3689,3.7721
BANK01,,46298,17.0793,8.5397,UI0000283,FAC0008,2024,2024-07,13557.57,50,18347,1399.95,583,2578.38,23149.0,I-REC,0.3689,3.7061
BANK01,,42611,15.7192,9.4315,UI0000284,FAC0008,2024,2024-08,10917.49,40,19713,2216.77,642,2181.03,17044.4,I-REC,0.3689,3.982
BANK01,,35839,13.221,6.6105,UI0000285,FAC0008,2024,2024-09,7126.91,50,16663,1917.61,374,1869.58,17919.5,GO,0.3689,3.3659
BANK01,,31940,11.7827,7.0696,UI0000286,FAC0008,2024,2024-10,10024.99,40,15935,2139.58,309,1305.14,12776.0,I-REC,0.3689,3.2189
BANK01,,35216,12.9912,3.8974,UI0000287,FAC0008,2024,2024-11,6808.77,70,17077,2343.85,425,2004.62,24651.2,I-REC,0.3689,3.4496
BANK01,,49526,18.2701,10.9621,UI0000288,FAC0008,2024,2024-12,8988.68,40,22604,1874.73,502,2329.63,19810.4,GO,0.3689,4.566
BANK01,,113107,31.6926,15.8463,UI0000289,FAC0009,2022,2022-01,22133.01,50,43012,3395.95,125,524.3,56553.5,I-REC,0.2802,8.6884
BANK01,,111606,31.272,15.636,UI0000290,FAC0009,2022,2022-02,30039.5,50,45054,4722.32,165,735.66,55803.0,GO,0.2802,9.1009
BANK01,,82142,23.0162,11.5081,UI0000291,FAC0009,2022,2022-03,25327.18,50,36295,4782.22,250,1090.06,41071.0,GO,0.2802,7.3316
BANK01,,75486,21.1512,16.9209,UI0000292,FAC0009,2022,2022-04,14393.31,20,36392,4085.31,160,738.72,15097.2,GO,0.2802,7.3512
BANK01,,82879,23.2227,18.5782,UI0000293,FAC0009,2022,2022-05,21174.93,20,36603,3140.87,193,732.24,16575.8,GO,0.2802,7.3938
BANK01,,93875,26.3038,13.1519,UI0000294,FAC0009,2022,2022-06,19456.42,50,46467,5903.46,195,646.49,46937.5,GO,0.2802,9.3863
BANK01,,88938,24.9204,17.4443,UI0000295,FAC0009,2022,2022-07,21628.02,30,44412,4150.9,131,502.59,26681.4,I-REC,0.2802,8.9712
BANK01,,86612,24.2687,14.5612,UI0000296,FAC0009,2022,2022-08,17167.13,40,47300,5086.04,211,1029.96,34644.8,I-REC,0.2802,9.5546
BANK01,,70102,19.6426,11.7855,UI0000297,FAC0009,2022,2022-09,14950.71,40,34662,4696.41,113,435.88,28040.8,I-REC,0.2802,7.0017
BANK01,,84352,23.6354,18.9083,UI0000298,FAC0009,2022,2022-10,16559.29,20,37347,2950.98,185,843.71,16870.4,GO,0.2802,7.5441
BANK01,,69718,19.535,15.628,UI0000299,FAC0009,2022,2022-11,17627.21,20,32350,2724.61,138,521.8,13943.6,I-REC,0.2802,6.5347
BANK01,,110787,31.0425,24.834,UI0000300,FAC0009,2022,2022-12,25933.0,20,43572,5139.04,237,745.45,22157.4,GO,0.2802,8.8015
BANK01,,109696,29.8373,17.9024,UI0000301,FAC0009,2023,2023-01,23646.48,40,43859,4115.61,249,772.92,43878.4,I-REC,0.272,8.8595
BANK01,,99402,27.0373,18.9261,UI0000302,FAC0009,2023,2023-02,24647.13,30,46999,6077.92,173,665.87,29820.6,I-REC,0.272,9.4938
BANK01,,76542,20.8194,10.4097,UI0000303,FAC0009,2023,2023-03,16889.46,50,37707,5181.66,200,646.33,38271.0,GO,0.272,7.6168
BANK01,,72650,19.7608,7.9043,UI0000304,FAC0009,2023,2023-04,21012.85,60,35279,3315.61,225,781.84,43590.0,GO,0.272,7.1264
BANK01,,81101,22.0595,13.2357,UI0000305,FAC0009,2023,2023-05,19224.51,40,37779,3205.07,217,930.99,32440.4,I-REC,0.272,7.6314
BANK01,,94533,25.713,12.8565,UI0000306,FAC0009,2023,2023-06,22991.82,50,39447,4677.53,124,522.21,47266.5,I-REC,0.272,7.9683
BANK01,,84053,22.8624,16.0037,UI0000307,FAC0009,2023,2023-07,24582.15,30,41530,3737.85,192,645.8,25215.9,I-REC,0.272,8.3891
BANK01,,83466,22.7028,13.6217,UI0000308,FAC0009,2023,2023-08,19731.34,40,46880,5243.51,254,1052.98,33386.4,GO,0.272,9.4698
BANK01,,82307,22.3875,8.955,UI0000309,FAC0009,2023,2023-09,24835.41,60,34345,3983.13,201,936.77,49384.2,I-REC,0.272,6.9377
BANK01,,77757,21.1499,8.46,UI0000310,FAC0009,2023,2023-10,14972.24,60,36710,3911.63,218,717.3,46654.2,GO,0.272,7.4154
BANK01,,79901,21.7331,13.0398,UI0000311,FAC0009,2023,2023-11,16025.78,40,35452,3884.61,202,724.94,31960.4,GO,0.272,7.1613
BANK01,,106309,28.916,17.3496,UI0000312,FAC0009,2023,2023-12,33323.66,40,50136,6634.89,193,620.82,42523.6,I-REC,0.272,10.1275
BANK01,,105504,27.8636,13.9318,UI0000313,FAC0009,2024,2024-01,30456.64,50,48401,4844.52,142,586.15,52752.0,GO,0.2641,9.777
BANK01,,107904,28.4974,17.0985,UI0000314,FAC0009,2024,2024-02,34378.56,40,41540,4283.12,200,759.2,43161.6,I-REC,0.2641,8.3911
BANK01,,68436,18.0739,10.8444,UI0000315,FAC0009,2024,2024-03,18468.89,40,36005,2958.68,251,861.39,27374.4,I-REC,0.2641,7.273
BANK01,,75015,19.8115,9.9057,UI0000316,FAC0009,2024,2024-04,16924.05,50,37584,4373.95,143,688.65,37507.5,I-REC,0.2641,7.592
BANK01,,76327,20.158,12.0948,UI0000317,FAC0009,2024,2024-05,22671.86,40,36926,5120.36,185,861.37,30530.8,I-REC,0.2641,7.4591
BANK01,,97764,25.8195,15.4917,UI0000318,FAC0009,2024,2024-06,31032.61,40,45647,6078.24,239,987.68,39105.6,I-REC,0.2641,9.2207
BANK01,,89375,23.6039,11.802,UI0000319,FAC0009,2024,2024-07,21170.46,50,37871,4673.94,227,928.2,44687.5,I-REC,0.2641,7.6499
BANK01,,84167,22.2285,6.6686,UI0000320,FAC0009,2024,2024-08,21900.91,70,43146,4061.34,123,524.07,58916.9,I-REC,0.2641,8.7155
BANK01,,80377,21.2276,6.3683,UI0000321,FAC0009,2024,2024-09,15573.48,70,32262,4134.15,192,914.8,56263.9,I-REC,0.2641,6.5169
BANK01,,78051,20.6133,8.2453,UI0000322,FAC0009,2024,2024-10,24762.96,60,36302,4448.07,155,543.1,46830.6,GO,0.2641,7.333
BANK01,,69537,18.3647,9.1824,UI0000323,FAC0009,2024,2024-11,18237.16,50,32607,4047.19,189,888.21,34768.5,I-REC,0.2641,6.5866
BANK01,,94294,24.903,12.4515,UI0000324,FAC0009,2024,2024-12,23288.58,50,49240,4217.97,234,705.05,47147.0,I-REC,0.2641,9.9465
BANK01,,73767,28.8724,14.4362,UI0000325,FAC0010,2022,2022-01,13924.61,50,31388,2318.34,910,4247.35,36883.5,I-REC,0.3914,6.3404
BANK01,,72541,28.3925,19.8748,UI0000326,FAC0010,2022,2022-02,21327.34,30,31831,2974.25,658,3249.85,21762.3,I-REC,0.3914,6.4299
BANK01,,55349,21.6636,17.3309,UI0000327,FAC0010,2022,2022-03,14705.65,20,21698,1943.0,651,2334.53,11069.8,GO,0.3914,4.383
BANK01,,52786,20.6604,10.3302,UI0000328,FAC0010,2022,2022-04,12515.07,50,25562,2106.39,855,3641.51,26393.0,I-REC,0.3914,5.1635
BANK01,,48541,18.9989,9.4995,UI0000329,FAC0010,2022,2022-05,12998.16,50,24248,1782.74,952,3557.36,24270.5,GO,0.3914,4.8981
BANK01,,64907,25.4046,12.7023,UI0000330,FAC0010,2022,2022-06,15706.02,50,27815,2495.15,1313,4365.23,32453.5,GO,0.3914,5.6186
BANK01,,65878,25.7846,12.8923,UI0000331,FAC0010,2022,2022-07,18894.82,50,28858,2851.61,710,2314.64,32939.0,GO,0.3914,5.8293
BANK01,,58587,22.931,11.4655,UI0000332,FAC0010,2022,2022-08,16492.14,50,26353,3368.45,1236,5989.23,29293.5,GO,0.3914,5.3233
BANK01,,56058,21.9411,17.5529,UI0000333,FAC0010,2022,2022-09,16126.53,20,26154,2313.27,1050,3984.29,11211.6,I-REC,0.3914,5.2831
BANK01,,51933,20.3266,14.2286,UI0000334,FAC0010,2022,2022-10,10790.72,30,24014,2443.92,652,2072.3,15579.9,GO,0.3914,4.8508
BANK01,,47888,18.7434,13.1204,UI0000335,FAC0010,2022,2022-11,9978.26,30,25913,3475.12,884,3361.52,14366.4,I-REC,0.3914,5.2344
BANK01,,68461,26.7956,18.7569,UI0000336,FAC0010,2022,2022-12,20465.48,30,34523,4589.42,969,3225.36,20538.3,I-REC,0.3914,6.9736
BANK01,,62154,23.6185,16.533,UI0000337,FAC0010,2023,2023-01,13092.24,30,31812,3166.34,599,2785.55,18646.2,I-REC,0.38,6.426
BANK01,,74012,28.1246,14.0623,UI0000338,FAC0010,2023,2023-02,17217.96,50,30034,2502.65,972,3785.92,37006.0,I-REC,0.38,6.0669
BANK01,,54616,20.7541,14.5279,UI0000339,FAC0010,2023,2023-03,15381.95,30,23589,1929.78,844,3509.03,16384.8,GO,0.38,4.765
BANK01,,46070,17.5066,12.2546,UI0000340,FAC0010,2023,2023-04,14568.76,30,25080,1921.53,833,2957.8,13821.0,GO,0.38,5.0662
BANK01,,55665,21.1527,10.5763,UI0000341,FAC0010,2023,2023-05,16503.56,50,22145,2167.67,762,3100.09,27832.5,GO,0.38,4.4733
BANK01,,67202,25.5368,10.2147,UI0000342,FAC0010,2023,2023-06,18374.28,60,30887,2530.33,1190,4014.22,40321.2,I-REC,0.38,6.2392
BANK01,,55890,21.2382,8.4953,UI0000343,FAC0010,2023,2023-07,17057.48,60,26638,2962.93,672,3127.92,33534.0,GO,0.38,5.3809
BANK01,,56983,21.6535,8.6614,UI0000344,FAC0010,2023,2023-08,11626.06,60,26820,2902.7,1013,4527.19,34189.8,I-REC,0.38,5.4176
BANK01,,50563,19.2139,11.5284,UI0000345,FAC0010,2023,2023-09,14466.23,40,24459,3195.83,1082,3747.24,20225.2,GO,0.38,4.9407
BANK01,,53918,20.4888,12.2933,UI0000346,FAC0010,2023,2023-10,13807.95,40,22176,3098.3,690,2633.63,21567.2,GO,0.38,4.4796
BANK01,,49015,18.6257,13.038,UI0000347,FAC0010,2023,2023-11,12204.52,30,23716,2826.88,957,3913.36,14704.5,GO,0.38,4.7906
